date,capital,position_value,total_value,position,return,cum_return
2020-10-22,-15152.551799999987,150130.0,134977.4482,100,-0.005518452813974117,0.34977448200000016
2020-10-23,-15152.551799999987,149979.0,134826.4482,100,-0.0011187053986696505,0.34826448200000026
2020-10-26,123383.87480000002,0.0,123383.87480000002,0,-0.08486890779045231,0.23383874800000037
2020-10-27,123383.87480000002,0.0,123383.87480000002,0,0.0,0.23383874800000037
2020-10-28,123383.87480000002,0.0,123383.87480000002,0,0.0,0.23383874800000037
2020-10-29,123383.87480000002,0.0,123383.87480000002,0,0.0,0.23383874800000037
2020-10-30,123383.87480000002,0.0,123383.87480000002,0,0.0,0.23383874800000037
2020-11-02,123383.87480000002,0.0,123383.87480000002,0,0.0,0.23383874800000037
2020-11-03,123383.87480000002,0.0,123383.87480000002,0,0.0,0.23383874800000037
2020-11-04,123383.87480000002,0.0,123383.87480000002,0,0.0,0.23383874800000037
2020-11-05,-26451.062199999986,149789.0,123337.93780000001,100,-0.0003723095913016339,0.23337937800000041
2020-11-06,-26451.062199999986,147579.0,121127.93780000001,100,-0.017918249967691646,0.2112793780000004
2020-11-09,-26451.062199999986,148641.0,122189.93780000001,100,0.008767589205997295,0.22189937800000026
2020-11-10,-26451.062199999986,152179.0,125727.93780000001,100,0.02895492103278574,0.2572793780000002
2020-11-11,-26451.062199999986,151679.0,125227.93780000001,100,-0.003976840857720654,0.2522793780000001
2020-11-12,-26451.062199999986,150806.0,124354.93780000001,100,-0.00697128783989287,0.2435493780000002
2020-11-13,-26451.062199999986,147679.0,121227.93780000001,100,-0.025145764658168646,0.2122793780000003
2020-11-16,-26451.062199999986,148305.0,121853.93780000001,100,0.005163826188586684,0.21853937800000023
2020-11-17,-26451.062199999986,148686.0,122234.93780000001,100,0.003126694195351609,0.2223493780000001
2020-11-18,120398.8696,0.0,120398.8696,0,-0.015020813468275107,0.2039886959999999
2020-11-19,120398.8696,0.0,120398.8696,0,0.0,0.2039886959999999
2020-11-20,-29491.083899999998,149844.0,120352.9161,100,-0.00038167717149395486,0.20352916099999985
2020-11-23,-29491.083899999998,155680.0,126188.9161,100,0.0484907236909069,0.2618891609999998
2020-11-24,-29491.083899999998,153726.0,124234.9161,100,-0.015484719739184749,0.24234916099999992
2020-11-25,-29491.083899999998,150979.0,121487.9161,100,-0.022111336218787803,0.21487916100000004
2020-11-26,-29491.083899999998,151097.0,121605.9161,100,0.0009712900162257565,0.216059161
2020-11-27,-29491.083899999998,150379.0,120887.9161,100,-0.005904318005462539,0.20887916100000004
2020-11-30,-29491.083899999998,149970.0,120478.9161,100,-0.0033832992841209553,0.2047891609999999
